evalNum,bestEvalValue_0
0,489938.257340348
3000,148186.34046117237
6000,77478.0056933975
9000,38993.02840633523
12000,21041.996806784067
15000,6143.477356170697
18000,4935.597264290616
21000,4260.088263751934
24000,2017.7574320352185
27000,926.5409044377556
30000,627.4021873187676
33000,213.04393466318132
36000,213.04393466318132
39000,81.87963487847657
42000,76.16228245826909
45000,34.9573196880573
48000,22.292772281611143
51000,11.42408437126729
54000,7.781719809457486
57000,4.4553445813287205
60000,3.0147784912511124
63000,1.6521943158346966
66000,1.4417760837494449
69000,1.1566149943486352
72000,0.8561077978548245
75000,0.62475229377267
78000,0.35797381115269095
81000,0.226009439402331
84000,0.12323680910534221
87000,0.06725706768381393
90000,0.0439245101264467
93000,0.03297031175001766
96000,0.017583901985180686
99000,0.008710677514612953
102000,0.00759964454463531
105000,0.006102698973539302
108000,0.0032706893781737152
111000,0.0014310209404443848
114000,0.0010341374783221842
117000,4.6647447741228216E-4
120000,2.290778723497125E-4
123000,1.731547622643373E-4
126000,9.300082516188695E-5
129000,5.704272444237809E-5
132000,4.907513872256713E-5
135000,1.897019029754324E-5
138000,1.5338805410277565E-5
141000,7.697560911422889E-6
144000,5.486284679168559E-6
147000,2.9712108656809734E-6
150000,1.2942300943390355E-6
153000,9.133689680660147E-7
156000,4.440265970692742E-7
159000,4.0719035043696607E-7
162000,2.4632763027584045E-7
165000,1.466054438018357E-7
